user_id,gender,married,has_children,age,tenure_months,amount_of_trips,canceled_trips,rooms_avg,nights_avg,hotel_price_avg,hotel_count,seats_avg,flight_price_avg,flight_count,checked_bags_avg,session_duration_avg_sec
549472,1,False,False,24,26,1,0.0,1.0,0.0,0.0,1.0,1.0,104.51,1.0,0.0,190.0
702877,1,False,True,31,24,2,0.0,3.0,5.0,3375.0,1.0,2.0,2909.9100000000003,2.0,1.0,65.0
584241,1,False,True,57,26,2,0.0,2.0,3.0,980.0,2.0,,,0.0,,54.5
578088,1,False,False,42,26,3,0.0,1.0,2.5,736.0,2.0,1.0,275.8566666666667,3.0,0.0,109.25
542059,1,True,False,52,26,3,0.0,1.0,2.5,168.0,2.0,1.0,538.5666666666666,3.0,0.3333333333333333,178.375
542208,1,True,True,39,26,5,0.0,1.2,4.8,682.8,5.0,1.2,712.5559999999999,5.0,0.4,137.875
615922,0,True,False,68,25,2,0.0,1.0,6.0,306.0,1.0,1.0,710.03,1.0,0.0,76.375
543817,1,False,False,19,26,1,0.0,1.0,0.0,0.0,1.0,1.0,510.3,1.0,0.0,146.25
512266,1,False,False,49,27,3,0.0,1.0,2.6666666666666665,622.6666666666666,3.0,1.0,214.47333333333336,3.0,0.6666666666666666,192.75
531663,1,False,True,49,27,2,0.0,1.0,1.5,134.5,2.0,1.0,176.22000000000003,2.0,0.5,127.111111111
447053,1,False,True,38,28,2,0.0,1.0,3.5,263.5,2.0,1.0,442.37,2.0,0.5,133.5
563253,1,False,False,33,26,3,0.0,1.3333333333333333,3.0,819.3333333333334,3.0,1.0,274.265,2.0,1.0,262.375
550455,1,True,True,52,26,2,0.0,1.5,5.5,859.0,2.0,1.0,715.94,1.0,0.0,82.125
720819,1,True,False,41,24,1,0.0,1.0,8.0,280.0,1.0,1.0,206.63,1.0,0.0,93.875
612236,1,True,True,51,25,3,0.0,1.0,3.3333333333333335,626.0,3.0,1.0,243.94333333333336,3.0,0.6666666666666666,130.75
527232,1,True,False,55,27,2,0.0,1.0,2.0,164.0,2.0,1.0,169.46499999999997,2.0,0.0,101.0
519554,1,False,True,33,27,3,0.0,1.0,5.333333333333333,984.0,3.0,1.0,510.0033333333334,3.0,0.6666666666666666,105.888888888
565582,1,True,True,27,26,2,0.0,1.0,7.0,627.0,2.0,1.0,769.79,2.0,0.5,85.5
566762,1,True,True,41,26,5,0.0,1.0,5.0,924.0,5.0,1.0,232.445,4.0,0.25,102.888888888
498199,1,True,False,46,27,3,0.0,1.0,3.3333333333333335,510.0,3.0,1.0,247.36,2.0,0.0,114.0
524211,1,False,False,34,27,3,0.0,1.6666666666666667,2.3333333333333335,442.0,3.0,1.6666666666666667,738.0433333333334,3.0,0.3333333333333333,102.0
584977,0,False,False,47,26,3,0.0,1.3333333333333333,3.6666666666666665,1737.3333333333333,3.0,1.3333333333333333,688.8133333333334,3.0,0.3333333333333333,163.125
611887,1,False,False,33,25,3,0.0,1.0,6.0,738.0,1.0,1.0,299.5933333333333,3.0,0.6666666666666666,99.25
524644,1,False,False,34,27,3,0.0,1.5,7.0,4305.0,2.0,1.0,515.84,2.0,0.0,89.375
640968,1,True,False,55,25,2,0.0,1.0,4.0,1308.0,1.0,1.0,220.27,2.0,1.0,67.75
546509,1,False,False,49,26,3,0.0,1.0,3.0,433.3333333333333,3.0,1.0,345.00666666666666,3.0,0.3333333333333333,110.375
546756,1,False,False,46,26,2,0.0,2.0,5.0,2390.0,1.0,1.5,787.39,2.0,0.0,133.25
527750,1,True,True,44,27,2,0.0,1.5,7.0,2940.0,2.0,,,0.0,,122.75
541262,1,True,True,39,27,4,1.0,1.0,2.3333333333333335,438.0,3.0,1.0,376.81333333333333,3.0,1.0,123.142857142
523146,1,False,True,49,27,4,0.0,1.25,7.25,1456.75,4.0,1.25,365.1775,4.0,0.25,133.375
493409,0,False,False,29,27,5,0.0,1.25,6.25,1046.25,4.0,1.25,360.5925,4.0,1.0,164.875
476173,1,False,False,24,28,1,0.0,1.0,13.0,3315.0,1.0,,,0.0,,89.375
517150,0,False,False,38,27,6,0.0,1.3333333333333333,3.8333333333333335,756.5,6.0,1.3333333333333333,490.53833333333336,6.0,0.16666666666666666,130.75
565301,1,False,True,39,26,5,0.0,1.2,2.6,856.8,5.0,1.2,735.912,5.0,0.4,138.375
524895,1,False,False,42,27,3,0.0,1.0,4.333333333333333,614.0,3.0,1.0,136.13,3.0,0.3333333333333333,95.2
528028,1,True,False,40,27,4,0.0,1.5,5.0,2758.5,2.0,1.25,948.1725,4.0,0.5,91.125
521904,1,False,True,34,27,1,0.0,1.0,2.0,414.0,1.0,1.0,217.55,1.0,0.0,90.555555555
717149,1,True,False,32,24,1,0.0,1.0,1.0,77.0,1.0,1.0,640.53,1.0,1.0,90.666666666
586887,1,True,False,39,26,5,0.0,1.2,1.8,672.8,5.0,1.2,685.506,5.0,0.2,197.75
458919,1,False,False,37,28,2,0.0,1.0,1.5,229.0,2.0,1.0,668.115,2.0,1.5,125.125
511208,1,False,False,34,27,3,0.0,1.3333333333333333,7.333333333333333,2677.6666666666665,3.0,1.3333333333333333,558.7099999999999,3.0,1.3333333333333333,99.5
641310,1,False,True,45,25,1,0.0,1.0,6.0,1716.0,1.0,1.0,102.78,1.0,1.0,152.25
616518,1,False,False,46,25,2,0.0,1.0,2.5,190.0,2.0,1.0,369.88,2.0,1.0,105.777777777
480796,1,False,True,41,28,3,0.0,1.3333333333333333,4.0,455.0,3.0,1.0,790.605,2.0,0.5,86.5
519726,1,True,False,44,27,2,0.0,1.0,4.0,528.0,2.0,1.0,219.20499999999998,2.0,0.0,68.5
537975,0,False,False,27,27,1,0.0,1.0,6.0,360.0,1.0,,,0.0,,56.875
354260,1,False,False,50,30,2,0.0,1.0,3.0,780.0,1.0,1.0,582.505,2.0,1.0,107.875
595171,1,True,False,35,26,2,0.0,1.0,4.0,906.0,2.0,1.0,344.26,2.0,0.0,125.25
601094,0,False,False,19,26,0,0.0,,,,0.0,,,0.0,,104.0
582319,1,False,False,57,26,4,0.0,1.0,4.75,841.75,4.0,1.25,2391.0525000000002,4.0,0.75,144.875
523546,0,False,True,60,27,3,0.0,1.0,4.5,950.0,2.0,1.0,198.32500000000002,2.0,0.5,83.125
542812,1,False,False,26,26,1,0.0,1.0,8.0,1136.0,1.0,,,0.0,,170.444444444
551600,1,False,False,18,26,1,0.0,2.0,8.0,5856.0,1.0,2.0,1694.12,1.0,1.0,80.0
603635,1,True,False,66,26,3,1.0,1.0,6.5,1070.5,2.0,1.0,503.13,2.0,1.0,99.0
517142,0,True,False,40,27,3,0.0,1.0,2.0,248.0,1.0,1.0,405.5,3.0,0.6666666666666666,69.375
683976,1,False,True,24,24,1,0.0,1.0,5.0,280.0,1.0,,,0.0,,249.0
518694,1,False,False,41,27,2,0.0,1.0,12.5,2040.0,2.0,1.0,674.92,1.0,0.0,124.0
510537,1,True,True,49,27,5,0.0,1.0,6.0,709.25,4.0,1.5,5386.0125,4.0,1.25,124.555555555
615266,1,False,False,40,25,6,0.0,1.0,3.3333333333333335,378.0,6.0,1.0,407.7916666666667,6.0,0.5,135.875
519769,2,True,True,42,27,3,0.0,1.0,3.3333333333333335,489.3333333333333,3.0,1.0,312.78,3.0,0.3333333333333333,92.25
486366,1,True,False,48,27,3,0.0,1.3333333333333333,4.0,825.3333333333334,3.0,1.0,686.38,1.0,1.0,105.25
569031,1,False,False,33,26,2,0.0,1.0,8.5,3060.5,2.0,1.0,1310.3850000000002,2.0,0.0,92.111111111
616718,1,True,False,46,25,4,1.0,1.3333333333333333,4.333333333333333,684.3333333333334,3.0,1.3333333333333333,1156.6499999999999,3.0,0.0,156.142857142
636739,1,False,True,36,25,1,0.0,1.0,1.0,419.0,1.0,1.0,112.74,1.0,1.0,47.5
514627,1,False,False,46,27,4,1.0,1.5,2.5,1132.5,2.0,1.3333333333333333,401.0266666666667,3.0,0.6666666666666666,151.666666666
528936,1,False,True,24,27,0,0.0,,,,0.0,,,0.0,,71.5
513933,0,False,False,39,27,3,0.0,1.0,3.3333333333333335,414.0,3.0,1.0,289.4533333333333,3.0,0.6666666666666666,177.5
514164,1,True,False,48,27,4,0.0,1.0,3.75,750.0,4.0,1.0,618.8866666666667,3.0,0.3333333333333333,104.0
559863,1,False,False,34,26,3,0.0,1.6666666666666667,4.666666666666667,695.3333333333334,3.0,1.6666666666666667,269.06333333333333,3.0,0.6666666666666666,116.25
519059,1,False,True,27,27,2,0.0,1.0,3.0,553.5,2.0,1.0,668.15,2.0,0.5,108.625
521642,1,True,False,60,27,2,0.0,1.0,8.0,880.0,2.0,,,0.0,,86.444444444
551549,1,False,True,59,26,3,0.0,1.0,1.0,126.0,2.0,1.0,227.63,3.0,0.0,118.0
516117,1,False,True,48,27,3,0.0,1.0,4.5,845.0,2.0,1.5,287.76,2.0,0.5,67.888888888
553220,1,False,True,59,26,4,1.0,1.3333333333333333,3.6666666666666665,896.3333333333334,3.0,1.0,195.69500000000002,2.0,0.0,104.428571428
583483,1,True,False,37,26,1,0.0,1.0,3.0,420.0,1.0,1.0,654.42,1.0,0.0,114.625
555334,1,False,False,27,26,1,0.0,,,,0.0,3.0,1709.0700000000002,1.0,0.0,148.0
513261,1,True,True,60,27,0,0.0,,,,0.0,,,0.0,,93.888888888
546844,1,True,True,46,26,5,0.0,1.0,2.2,361.6,5.0,1.0,421.65200000000004,5.0,0.6,140.25
582785,1,False,True,55,26,6,0.0,1.0,3.0,396.5,6.0,1.0,459.8516666666667,6.0,0.3333333333333333,130.25
575459,1,False,False,56,26,4,0.0,1.5,4.5,1357.0,4.0,1.5,665.8525,4.0,0.5,122.25
554213,1,False,False,30,26,3,1.0,1.0,2.0,229.0,2.0,1.0,325.53499999999997,2.0,1.0,87.0
533617,1,True,True,47,27,3,0.0,1.0,4.333333333333333,511.0,3.0,1.0,426.3633333333333,3.0,0.6666666666666666,125.888888888
605494,1,False,True,47,26,3,0.0,1.0,2.6666666666666665,565.0,3.0,1.0,461.9766666666667,3.0,1.0,133.25
609683,1,False,False,18,25,1,1.0,,,,0.0,,,0.0,,107.833333333
553231,1,True,True,49,26,3,0.0,1.6666666666666667,3.0,549.3333333333334,3.0,1.6666666666666667,685.5266666666666,3.0,0.6666666666666666,113.875
442812,1,True,True,56,28,1,0.0,1.0,10.0,850.0,1.0,,,0.0,,78.25
538788,1,False,False,28,27,2,0.0,1.0,2.0,389.0,2.0,1.0,399.04,2.0,1.0,113.5
570625,1,False,True,23,26,1,0.0,3.0,2.0,444.0,1.0,3.0,3343.5,1.0,0.0,116.375
590103,1,True,False,49,26,3,0.0,1.0,2.6666666666666665,484.6666666666667,3.0,1.0,227.1933333333333,3.0,0.3333333333333333,132.111111111
560949,1,False,False,40,26,2,0.0,3.0,6.5,2104.5,2.0,3.0,3637.1400000000003,1.0,2.0,111.875
574465,1,True,False,33,26,3,0.0,1.3333333333333333,2.0,432.0,3.0,1.3333333333333333,233.73666666666668,3.0,0.3333333333333333,136.875
538696,1,False,True,26,27,2,0.0,1.0,2.0,145.0,2.0,,,0.0,,72.75
538489,1,False,True,36,27,3,0.0,1.3333333333333333,4.333333333333333,879.3333333333334,3.0,1.5,757.1600000000001,2.0,1.5,89.5
569530,1,True,False,47,26,3,0.0,1.0,4.333333333333333,2117.6666666666665,3.0,1.0,461.15333333333336,3.0,0.6666666666666666,89.25
796032,1,True,False,52,23,3,1.0,1.0,4.5,827.5,2.0,1.0,360.76,2.0,0.5,85.666666666
760793,1,True,False,42,24,3,0.0,1.0,5.0,982.0,3.0,1.0,412.63,2.0,0.5,103.0
553559,1,False,True,21,26,2,0.0,1.0,5.5,855.0,2.0,1.0,665.04,1.0,1.0,105.375
535447,1,True,False,53,27,5,0.0,1.4,3.0,1409.0,5.0,1.4,427.564,5.0,1.2,136.333333333
535502,1,False,True,40,27,3,0.0,1.3333333333333333,1.6666666666666667,615.3333333333334,3.0,1.3333333333333333,176.24666666666667,3.0,0.6666666666666666,95.111111111
556622,1,True,False,54,26,4,0.0,2.0,4.0,1448.0,2.0,1.5,1367.9125,4.0,0.5,144.625
521921,1,True,True,50,27,1,0.0,2.0,3.0,564.0,1.0,2.0,1717.18,1.0,0.0,96.125
561033,1,True,True,55,26,4,0.0,1.25,2.5,659.75,4.0,1.25,351.97249999999997,4.0,1.0,125.625
594240,1,False,True,43,26,1,0.0,1.0,1.0,91.0,1.0,1.0,44.28,1.0,0.0,81.25
512103,1,True,True,41,27,3,1.0,1.0,1.5,251.0,2.0,1.0,119.815,2.0,0.5,192.5
543075,0,True,True,52,26,1,0.0,1.0,3.0,801.0,1.0,1.0,411.4,1.0,1.0,133.75
555206,1,True,False,45,26,5,0.0,1.0,4.0,594.8,5.0,1.0,666.325,2.0,0.5,83.375
516561,1,True,False,49,27,2,0.0,1.0,2.5,441.0,2.0,1.0,194.445,2.0,1.0,93.111111111
619938,1,False,False,27,25,0,0.0,,,,0.0,,,0.0,,78.111111111
594446,1,False,True,26,26,3,0.0,1.0,8.0,1318.0,2.0,1.5,5309.92,2.0,1.0,96.875
697072,1,False,False,46,24,4,1.0,1.0,3.0,519.0,3.0,1.0,434.6366666666667,3.0,0.6666666666666666,103.0
361459,1,True,True,42,30,1,0.0,1.0,2.0,330.0,1.0,1.0,393.91,1.0,1.0,56.0
478760,1,False,False,22,28,2,1.0,1.0,1.0,260.0,1.0,,,0.0,,431.333333333
595126,1,False,False,33,26,2,0.0,1.0,8.5,1428.0,2.0,2.0,4007.96,1.0,1.0,93.0
510815,1,True,True,56,27,4,0.0,1.0,6.0,1266.0,4.0,1.0,356.8875,4.0,0.25,138.666666666
518495,1,False,False,24,27,2,0.0,1.0,11.0,2210.0,2.0,1.0,197.6,2.0,1.0,138.875
555784,0,True,True,36,26,3,0.0,1.3333333333333333,6.666666666666667,1828.3333333333333,3.0,1.5,690.1700000000001,2.0,0.0,88.0
513620,1,False,False,18,27,3,0.0,1.0,3.3333333333333335,851.0,3.0,1.0,101.71000000000001,2.0,0.5,136.111111111
600842,1,False,False,32,26,3,1.0,1.5,3.0,508.5,2.0,,,0.0,,138.666666666
571639,1,True,True,42,26,2,0.0,1.0,3.0,189.0,1.0,1.0,440.845,2.0,1.0,80.555555555
529309,1,False,False,42,27,5,0.0,1.2,3.8,943.2,5.0,1.0,417.375,4.0,0.5,189.75
660110,1,False,False,26,25,2,0.0,1.0,3.0,721.5,2.0,1.0,470.345,2.0,0.5,102.625
517105,1,False,False,49,27,4,0.0,1.0,3.3333333333333335,447.0,3.0,1.0,361.2425,4.0,0.25,133.666666666
514682,1,False,False,44,27,4,0.0,1.0,3.5,443.25,4.0,1.0,286.9433333333333,3.0,0.6666666666666666,122.333333333
556347,1,False,False,42,26,4,0.0,1.0,3.0,546.0,2.0,1.0,466.0075,4.0,0.75,175.75
541612,1,False,True,39,26,5,0.0,1.0,2.6666666666666665,328.0,3.0,1.0,605.706,5.0,0.4,96.75
513546,1,False,False,46,27,0,0.0,,,,0.0,,,0.0,,37.125
524036,1,False,False,32,27,3,0.0,1.0,6.0,852.0,2.0,1.0,426.76,2.0,1.0,95.25
516744,1,False,False,23,27,1,0.0,1.0,7.0,763.0,1.0,,,0.0,,49.75
591599,1,False,True,56,26,2,0.0,1.0,3.5,370.5,2.0,1.0,313.005,2.0,1.0,107.0
518865,1,False,True,28,27,3,0.0,1.0,3.0,511.3333333333333,3.0,1.0,380.99,3.0,0.6666666666666666,119.5
586471,1,False,False,49,26,1,0.0,1.0,1.0,160.0,1.0,1.0,23.25,1.0,1.0,97.5
633235,1,False,True,27,25,1,0.0,1.0,4.0,392.0,1.0,,,0.0,,43.0
518526,0,False,False,55,27,5,0.0,1.4,3.4,1135.0,5.0,1.4,488.68,5.0,0.2,162.0
597003,1,True,False,45,26,2,0.0,1.0,1.5,135.0,2.0,1.0,496.685,2.0,0.0,86.222222222
539782,1,True,False,38,27,1,0.0,,,,0.0,1.0,93.97,1.0,1.0,94.777777777
515831,1,False,True,33,27,2,0.0,1.0,2.0,646.0,1.0,1.0,364.81499999999994,2.0,0.5,136.5
556841,1,False,True,35,26,3,0.0,1.0,2.5,198.0,2.0,1.0,349.01,2.0,0.0,108.375
530199,1,True,False,46,27,3,1.0,2.0,9.0,1596.0,2.0,2.0,165.08,1.0,1.0,115.333333333
467339,1,False,True,43,28,3,0.0,1.5,2.5,370.5,2.0,1.3333333333333333,218.21333333333334,3.0,1.3333333333333333,83.5
560015,1,False,False,18,26,1,0.0,1.0,4.0,320.0,1.0,1.0,615.08,1.0,1.0,93.375
563711,1,True,False,46,26,4,1.0,1.0,2.6666666666666665,213.33333333333334,3.0,1.0,380.99666666666667,3.0,0.6666666666666666,119.142857142
605776,1,False,False,22,26,5,0.0,1.25,5.25,1982.5,4.0,1.5,1042.5,2.0,1.0,121.375
379543,1,True,False,57,29,3,0.0,1.0,2.6666666666666665,649.3333333333334,3.0,1.0,385.03999999999996,3.0,0.3333333333333333,95.625
566787,1,False,False,43,26,3,0.0,1.0,3.5,558.0,2.0,1.3333333333333333,901.7933333333334,3.0,0.6666666666666666,88.625
559775,1,True,False,47,26,3,0.0,1.0,4.0,793.0,3.0,1.0,194.5566666666667,3.0,1.0,156.666666666
578938,1,True,False,47,26,5,0.0,1.0,5.0,1057.75,4.0,1.0,486.5925,4.0,1.25,117.875
516368,1,True,True,48,27,1,1.0,,,,0.0,,,0.0,,88.5
540444,1,True,False,48,27,4,0.0,1.3333333333333333,3.0,1018.3333333333334,3.0,1.6666666666666667,620.98,3.0,0.6666666666666666,154.25
546164,1,False,False,23,26,2,1.0,2.0,7.0,1960.0,1.0,,,0.0,,90.333333333
577007,1,True,False,40,26,3,0.0,1.0,5.666666666666667,738.3333333333334,3.0,1.0,404.03,1.0,3.0,142.375
518735,1,False,True,29,27,1,0.0,1.0,5.0,1190.0,1.0,,,0.0,,76.75
682247,1,False,False,38,24,3,0.0,1.6666666666666667,4.666666666666667,2147.0,3.0,1.6666666666666667,138.28,3.0,0.6666666666666666,90.0
632631,1,False,False,42,25,2,0.0,1.0,3.5,733.0,2.0,1.0,254.54000000000002,2.0,1.0,100.125
496016,1,True,False,43,27,4,0.0,1.0,2.5,586.75,4.0,1.0,226.49,4.0,0.75,194.625
532866,1,True,True,52,27,4,0.0,1.25,3.25,792.75,4.0,1.25,746.5525,4.0,1.5,232.375
541454,1,False,True,57,26,5,0.0,1.2,4.2,746.0,5.0,1.2,656.596,5.0,1.2,153.875
517415,0,False,True,36,27,1,0.0,2.0,1.0,350.0,1.0,2.0,1019.08,1.0,0.0,74.375
534793,1,False,True,18,27,1,0.0,1.0,2.0,326.0,1.0,1.0,549.37,1.0,0.0,77.0
580611,1,False,False,39,26,4,0.0,1.0,3.6666666666666665,434.6666666666667,3.0,1.0,401.2975,4.0,0.25,135.5
569920,1,True,False,35,26,2,0.0,1.5,4.5,1222.5,2.0,1.0,391.78,1.0,0.0,119.25
511851,1,False,False,41,27,2,0.0,1.0,4.5,870.0,2.0,1.0,167.695,2.0,0.0,85.444444444
608860,1,False,False,45,25,2,0.0,1.0,7.0,2102.5,2.0,1.0,333.505,2.0,0.5,133.0
622418,0,False,True,42,25,2,1.0,1.0,2.0,122.0,1.0,1.0,1354.96,1.0,0.0,72.666666666
551331,1,True,True,50,26,3,0.0,1.3333333333333333,3.0,700.6666666666666,3.0,1.3333333333333333,541.1333333333333,3.0,1.0,104.0
528378,0,False,False,43,27,1,0.0,1.0,5.0,470.0,1.0,1.0,363.06,1.0,1.0,45.375
515985,1,True,False,43,27,3,0.0,1.0,3.3333333333333335,656.0,3.0,1.0,66.08,2.0,0.5,94.222222222
567448,1,True,True,46,26,2,0.0,1.0,2.0,122.0,1.0,1.0,384.785,2.0,0.0,113.9
525844,0,False,False,36,27,4,1.0,1.0,2.3333333333333335,384.3333333333333,3.0,1.0,218.41333333333333,3.0,0.3333333333333333,208.333333333
550028,0,False,False,70,26,1,0.0,,,,0.0,1.0,467.37,1.0,1.0,73.625
596611,0,False,False,24,26,0,0.0,,,,0.0,,,0.0,,76.125
627475,1,False,False,18,25,0,0.0,,,,0.0,,,0.0,,83.75
507376,1,True,False,36,27,2,0.0,1.0,4.5,326.5,2.0,1.0,1274.53,1.0,1.0,80.375
556274,0,False,False,18,26,2,0.0,1.0,4.0,1136.0,1.0,1.0,1672.54,1.0,0.0,50.625
517064,1,False,True,19,27,3,0.0,1.0,2.0,452.3333333333333,3.0,1.0,359.91499999999996,2.0,0.0,184.333333333
529940,1,True,True,67,27,3,0.0,1.0,2.5,486.5,2.0,1.0,163.4,2.0,1.0,114.0
531500,1,True,False,79,27,1,0.0,1.0,9.0,378.0,1.0,,,0.0,,103.625
584185,1,True,True,49,26,1,0.0,1.0,1.0,82.0,1.0,1.0,127.09,1.0,2.0,75.375
625984,1,True,False,51,25,3,0.0,1.3333333333333333,3.6666666666666665,503.0,3.0,1.3333333333333333,551.9966666666667,3.0,0.6666666666666666,94.875
513875,1,True,True,35,27,4,1.0,2.0,4.333333333333333,998.6666666666666,3.0,2.5,5481.305,2.0,1.5,115.333333333
590954,1,True,False,47,26,3,0.0,1.3333333333333333,2.6666666666666665,303.3333333333333,3.0,1.3333333333333333,855.9200000000001,3.0,0.6666666666666666,113.625
506347,1,False,False,18,27,0,0.0,,,,0.0,,,0.0,,46.25
570369,1,True,False,37,26,4,0.0,1.0,2.6666666666666665,1082.0,3.0,1.0,259.06666666666666,3.0,0.6666666666666666,130.875
526443,1,True,True,45,27,1,0.0,,,,0.0,1.0,711.26,1.0,1.0,73.625
519982,1,False,True,22,27,1,1.0,,,,0.0,,,0.0,,58.666666666
512419,1,True,True,56,27,3,0.0,2.0,4.333333333333333,1422.0,3.0,2.0,720.3966666666666,3.0,2.0,79.25
603160,1,False,False,37,26,6,0.0,1.0,2.8,589.0,5.0,1.0,487.1066666666666,6.0,0.6666666666666666,136.25
509421,1,False,True,55,27,4,1.0,1.0,3.6666666666666665,452.6666666666667,3.0,1.0,218.005,2.0,0.5,185.166666666
492371,0,True,False,44,27,2,0.0,1.0,4.0,243.0,2.0,1.0,372.73,2.0,0.5,136.5
542254,1,True,False,45,26,2,0.0,1.0,3.5,420.5,2.0,1.0,498.61,2.0,1.0,91.5
523756,1,False,False,29,27,5,0.0,1.4,2.2,894.4,5.0,1.5,882.8000000000001,4.0,0.5,131.375
548560,1,True,True,46,26,1,0.0,1.0,4.0,628.0,1.0,1.0,446.45,1.0,0.0,119.875
374341,1,False,False,26,29,3,0.0,2.0,7.333333333333333,2280.0,3.0,,,0.0,,98.125
542585,1,True,True,52,26,3,0.0,1.0,5.5,1008.0,2.0,1.5,402.56500000000005,2.0,0.5,80.625
530719,1,False,False,49,27,4,0.0,1.0,2.75,421.0,4.0,1.0,159.6025,4.0,0.75,110.333333333
589868,1,True,False,43,26,3,0.0,1.0,1.3333333333333333,185.0,3.0,1.0,747.2750000000001,2.0,0.5,131.25
512163,1,True,False,48,27,2,0.0,1.0,6.5,960.0,2.0,1.0,481.68,1.0,1.0,87.375
520397,1,True,False,45,27,4,1.0,1.0,2.5,393.5,2.0,1.0,464.68666666666667,3.0,0.3333333333333333,103.857142857
518747,1,True,True,51,27,2,0.0,2.0,2.5,569.0,2.0,2.0,1329.6,2.0,0.5,125.0
520783,1,True,False,41,27,3,0.0,1.3333333333333333,2.6666666666666665,775.3333333333334,3.0,1.0,403.01,2.0,0.5,101.5
487036,1,True,True,41,27,1,0.0,1.0,1.0,144.0,1.0,1.0,285.5,1.0,1.0,99.111111111
551990,1,False,False,19,26,3,0.0,1.3333333333333333,7.0,1306.3333333333333,3.0,1.5,981.44,2.0,0.0,105.333333333
478533,1,True,False,49,28,1,0.0,1.0,5.0,435.0,1.0,1.0,445.66,1.0,0.0,85.75
501764,1,True,False,48,27,2,0.0,1.0,4.0,747.0,2.0,1.0,281.685,2.0,0.5,83.625
534742,1,False,False,71,27,2,0.0,1.0,2.5,308.0,2.0,1.0,354.66,1.0,0.0,102.25
529338,2,False,False,42,27,5,0.0,1.4,2.0,752.0,5.0,1.4,1070.7779999999998,5.0,0.6,174.875
597955,1,True,True,65,26,0,0.0,,,,0.0,,,0.0,,91.5
613921,1,False,False,31,25,1,0.0,1.0,1.0,242.0,1.0,1.0,127.84,1.0,1.0,124.666666666
560433,1,False,False,28,26,0,0.0,,,,0.0,,,0.0,,162.5
527518,1,False,False,30,27,1,0.0,1.0,3.0,1539.0,1.0,1.0,594.68,1.0,0.0,81.25
689374,1,True,True,57,24,1,0.0,1.0,4.0,344.0,1.0,1.0,670.38,1.0,0.0,103.375
573244,1,False,False,39,26,4,0.0,1.25,5.0,1621.75,4.0,1.0,685.32,3.0,0.6666666666666666,150.375
581239,0,False,True,37,26,2,0.0,1.0,6.0,270.0,1.0,1.0,266.145,2.0,1.0,96.0
567682,1,False,False,38,26,3,0.0,1.0,3.0,526.5,2.0,1.0,587.9633333333333,3.0,0.3333333333333333,112.75
544207,1,True,False,55,26,4,0.0,1.0,3.75,510.25,4.0,1.0,376.50333333333333,3.0,1.0,97.25
540837,1,True,True,50,27,1,0.0,1.0,2.0,212.0,1.0,1.0,265.08,1.0,0.0,88.125
581343,1,False,False,26,26,2,1.0,1.0,4.0,1232.0,1.0,1.0,878.09,1.0,1.0,104.0
513967,1,False,False,38,27,6,0.0,1.0,5.333333333333333,1052.1666666666667,6.0,1.0,672.9983333333333,6.0,0.6666666666666666,120.333333333
601582,0,False,True,53,26,2,0.0,1.0,9.5,1658.5,2.0,1.0,188.89,1.0,0.0,80.0
522457,1,False,True,37,27,6,0.0,1.2,3.2,935.4,5.0,1.1666666666666667,811.395,6.0,0.5,186.75
576366,1,False,False,46,26,3,0.0,1.0,5.0,315.0,2.0,1.0,282.77333333333337,3.0,0.6666666666666666,144.625
541236,0,False,True,48,27,0,0.0,,,,0.0,,,0.0,,72.875
525081,1,True,True,57,27,4,0.0,1.5,9.0,1648.75,4.0,1.0,956.27,1.0,0.0,95.222222222
524484,1,False,False,23,27,1,0.0,,,,0.0,2.0,8587.7,1.0,1.0,63.125
514208,1,False,True,39,27,1,0.0,1.0,4.0,404.0,1.0,1.0,186.61,1.0,0.0,73.75
512984,1,False,False,58,27,3,0.0,1.0,2.6666666666666665,627.6666666666666,3.0,1.0,506.47499999999997,2.0,0.5,136.25
566061,0,True,True,53,26,3,0.0,1.0,2.6666666666666665,241.0,3.0,1.0,427.6666666666667,3.0,0.6666666666666666,97.75
501897,1,True,True,45,27,1,0.0,1.0,9.0,936.0,1.0,,,0.0,,73.625
590379,1,True,False,54,26,4,0.0,1.25,3.25,890.0,4.0,1.25,1053.965,4.0,0.25,130.25
539300,1,False,False,41,27,3,0.0,1.0,2.0,322.0,1.0,1.0,468.94666666666666,3.0,1.0,90.222222222
517967,1,False,True,47,27,2,0.0,1.5,3.0,889.5,2.0,1.0,389.94,1.0,0.0,176.25
617199,0,True,False,53,25,5,0.0,1.2,8.0,2697.2,5.0,1.3333333333333333,604.01,3.0,0.6666666666666666,90.666666666
520878,1,True,False,39,27,4,0.0,1.25,5.5,1563.75,4.0,1.0,694.0550000000001,2.0,1.0,157.555555555
541734,1,False,False,39,26,3,0.0,1.0,2.6666666666666665,374.0,3.0,1.0,583.9266666666666,3.0,1.0,153.625
511577,1,True,False,43,27,2,0.0,1.0,1.0,327.0,1.0,1.0,547.46,2.0,0.0,73.125
615674,1,False,False,19,25,1,0.0,1.0,5.0,690.0,1.0,,,0.0,,44.875
566456,0,False,True,34,26,0,0.0,,,,0.0,,,0.0,,87.625
527564,1,True,False,38,27,4,0.0,1.0,7.0,1459.0,3.0,1.0,362.66,3.0,0.6666666666666666,133.5
562843,0,True,False,55,26,4,0.0,1.3333333333333333,3.0,1533.3333333333333,3.0,1.25,369.5025,4.0,0.75,138.125
